,full_name,party,congress_number,chamber,DOB,first_name,method,proportion_male,proportion_female,final_gender,gender,year
280,"REED, James Alexander",D,68,senate,1861.0,James,ipums,0.9996,0.0004,M,,1923
281,"FREAR, James Archibald",R,69,house,1861.0,James,ipums,0.9996,0.0004,M,,1925
282,"REED, James Alexander",D,69,senate,1861.0,James,ipums,0.9996,0.0004,M,,1925
283,"BECK, James Montgomery",R,70,house,1861.0,James,ipums,0.9996,0.0004,M,,1927
284,"FREAR, James Archibald",R,70,house,1861.0,James,ipums,0.9996,0.0004,M,,1927
285,"HUGHES, James Anthony",R,70,house,1861.0,James,ipums,0.9996,0.0004,M,,1927
286,"REED, James Alexander",D,70,senate,1861.0,James,ipums,0.9996,0.0004,M,,1927
287,"BECK, James Montgomery",R,71,house,1861.0,James,ipums,0.9996,0.0004,M,,1929
288,"FREAR, James Archibald",R,71,house,1861.0,James,ipums,0.9996,0.0004,M,,1929
289,"HUGHES, James Anthony",R,71,house,1861.0,James,ipums,0.9996,0.0004,M,,1929
290,"BECK, James Montgomery",R,72,house,1861.0,James,ipums,0.9996,0.0004,M,,1931
291,"FREAR, James Archibald",R,72,house,1861.0,James,ipums,0.9996,0.0004,M,,1931
292,"BECK, James Montgomery",R,73,house,1861.0,James,ipums,0.9996,0.0004,M,,1933
293,"FREAR, James Archibald",R,73,house,1861.0,James,ipums,0.9996,0.0004,M,,1933
294,"BRITTEN, Frederick Albert",R,65,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1917
295,"DALLINGER, Frederick William",R,65,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1917
296,"BRITTEN, Frederick Albert",R,66,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1919
297,"DALLINGER, Frederick William",R,66,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1919
298,"BRITTEN, Frederick Albert",R,67,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1921
299,"DALLINGER, Frederick William",R,67,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1921
300,"BRITTEN, Frederick Albert",R,68,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1923
301,"DALLINGER, Frederick William",R,68,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1923
302,"BRITTEN, Frederick Albert",R,69,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1925
303,"DALLINGER, Frederick William",R,69,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1925
304,"BRITTEN, Frederick Albert",R,70,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1927
305,"DALLINGER, Frederick William",R,70,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1927
306,"BRITTEN, Frederick Albert",R,71,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1929
307,"DALLINGER, Frederick William",R,71,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1929
308,"BRITTEN, Frederick Albert",R,72,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1931
309,"DALLINGER, Frederick William",R,72,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1931
310,"BRITTEN, Frederick Albert",R,73,house,1871.0,Frederick,ipums,0.9984,0.0016,M,,1933
311,"BRODBECK, Andrew R.",D,65,house,1860.0,Andrew,ipums,1.0,0.0,M,,1917
312,"VOLSTEAD, Andrew John",R,65,house,1860.0,Andrew,ipums,1.0,0.0,M,,1917
313,"VOLSTEAD, Andrew John",R,66,house,1860.0,Andrew,ipums,1.0,0.0,M,,1919
314,"VOLSTEAD, Andrew John",R,67,house,1860.0,Andrew,ipums,1.0,0.0,M,,1921
315,"BROWNE, Edward Everts",R,65,house,1868.0,Edward,ipums,0.9966,0.0034,M,,1917
316,"BROWNE, Edward Everts",R,66,house,1868.0,Edward,ipums,0.9966,0.0034,M,,1919
317,"BROWNE, Edward Everts",R,67,house,1868.0,Edward,ipums,0.9966,0.0034,M,,1921
318,"BROWNE, Edward Everts",R,68,house,1868.0,Edward,ipums,0.9966,0.0034,M,,1923
319,"BROWNE, Edward Everts",R,69,house,1868.0,Edward,ipums,0.9966,0.0034,M,,1925
320,"BROWNE, Edward Everts",R,70,house,1868.0,Edward,ipums,0.9966,0.0034,M,,1927
321,"BROWNE, Edward Everts",R,71,house,1868.0,Edward,ipums,0.9966,0.0034,M,,1929
322,"BROWNING, William John",R,65,house,1850.0,William,ipums,0.9964,0.0036,M,,1917
323,"MASON, William Ernest",R,65,house,1850.0,William,ipums,0.9964,0.0036,M,,1917
324,"BROWNING, William John",R,66,house,1850.0,William,ipums,0.9964,0.0036,M,,1919
325,"MASON, William Ernest",R,66,house,1850.0,William,ipums,0.9964,0.0036,M,,1919
326,"MASON, William Ernest",R,67,house,1850.0,William,ipums,0.9964,0.0036,M,,1921
327,"BRUCKNER, Henry",D,65,house,1871.0,Henry,ipums,0.9999,0.0001,M,,1917
328,"EMERSON, Henry Ivory",R,65,house,1871.0,Henry,ipums,0.9999,0.0001,M,,1917
329,"EMERSON, Henry Ivory",R,66,house,1871.0,Henry,ipums,0.9999,0.0001,M,,1919
330,"BRUMBAUGH, Clement Laird",D,65,house,1863.0,Clement,ipums,1.0,0.0,M,,1917
331,"BRUMBAUGH, Clement Laird",D,66,house,1863.0,Clement,ipums,1.0,0.0,M,,1919
332,"BUCHANAN, James Paul",D,65,house,1867.0,James,ipums,0.9994,0.0006,M,,1917
333,"GLYNN, James Peter",R,65,house,1867.0,James,ipums,0.9994,0.0006,M,,1917
334,"PARKER, James Southworth",R,65,house,1867.0,James,ipums,0.9994,0.0006,M,,1917
335,"BUCHANAN, James Paul",D,66,house,1867.0,James,ipums,0.9994,0.0006,M,,1919
336,"GLYNN, James Peter",R,66,house,1867.0,James,ipums,0.9994,0.0006,M,,1919
337,"PARKER, James Southworth",R,66,house,1867.0,James,ipums,0.9994,0.0006,M,,1919
338,"BUCHANAN, James Paul",D,67,house,1867.0,James,ipums,0.9994,0.0006,M,,1921
339,"GLYNN, James Peter",R,67,house,1867.0,James,ipums,0.9994,0.0006,M,,1921
340,"PARKER, James Southworth",R,67,house,1867.0,James,ipums,0.9994,0.0006,M,,1921
341,"BUCHANAN, James Paul",D,68,house,1867.0,James,ipums,0.9994,0.0006,M,,1923
342,"PARKER, James Southworth",R,68,house,1867.0,James,ipums,0.9994,0.0006,M,,1923
343,"BUCHANAN, James Paul",D,69,house,1867.0,James,ipums,0.9994,0.0006,M,,1925
344,"GLYNN, James Peter",R,69,house,1867.0,James,ipums,0.9994,0.0006,M,,1925
345,"PARKER, James Southworth",R,69,house,1867.0,James,ipums,0.9994,0.0006,M,,1925
346,"BUCHANAN, James Paul",D,70,house,1867.0,James,ipums,0.9994,0.0006,M,,1927
347,"GLYNN, James Peter",R,70,house,1867.0,James,ipums,0.9994,0.0006,M,,1927
348,"PARKER, James Southworth",R,70,house,1867.0,James,ipums,0.9994,0.0006,M,,1927
349,"BUCHANAN, James Paul",D,71,house,1867.0,James,ipums,0.9994,0.0006,M,,1929
350,"GLYNN, James Peter",R,71,house,1867.0,James,ipums,0.9994,0.0006,M,,1929
351,"PARKER, James Southworth",R,71,house,1867.0,James,ipums,0.9994,0.0006,M,,1929
352,"BUCHANAN, James Paul",D,72,house,1867.0,James,ipums,0.9994,0.0006,M,,1931
353,"PARKER, James Southworth",R,72,house,1867.0,James,ipums,0.9994,0.0006,M,,1931
354,"BUCHANAN, James Paul",D,73,house,1867.0,James,ipums,0.9994,0.0006,M,,1933
355,"PARKER, James Southworth",R,73,house,1867.0,James,ipums,0.9994,0.0006,M,,1933
356,"BUCHANAN, James Paul",D,74,house,1867.0,James,ipums,0.9994,0.0006,M,,1935
357,"BUCHANAN, James Paul",D,75,house,1867.0,James,ipums,0.9994,0.0006,M,,1937
358,"HUGHES, James Hurd",D,75,senate,1867.0,James,ipums,0.9994,0.0006,M,,1937
359,"HUGHES, James Hurd",D,76,senate,1867.0,James,ipums,0.9994,0.0006,M,,1939
360,"HUGHES, James Hurd",D,77,senate,1867.0,James,ipums,0.9994,0.0006,M,,1941
361,"BURNETT, John Lawson",D,65,house,1854.0,John,ipums,0.9999,0.0001,M,,1917
362,"WATKINS, John Thomas",D,65,house,1854.0,John,ipums,0.9999,0.0001,M,,1917
363,"SHAFROTH, John Franklin",D,65,senate,1854.0,John,ipums,0.9999,0.0001,M,,1917
364,"WILLIAMS, John Sharp",D,65,senate,1854.0,John,ipums,0.9999,0.0001,M,,1917
365,"BURNETT, John Lawson",D,66,house,1854.0,John,ipums,0.9999,0.0001,M,,1919
366,"WATKINS, John Thomas",D,66,house,1854.0,John,ipums,0.9999,0.0001,M,,1919
367,"WILLIAMS, John Sharp",D,66,senate,1854.0,John,ipums,0.9999,0.0001,M,,1919
368,"WILLIAMS, John Sharp",D,67,senate,1854.0,John,ipums,0.9999,0.0001,M,,1921
369,"BURROUGHS, Sherman Everett",R,65,house,1870.0,Sherman,ipums,1.0,0.0,M,,1917
370,"BURROUGHS, Sherman Everett",R,66,house,1870.0,Sherman,ipums,1.0,0.0,M,,1919
371,"BURROUGHS, Sherman Everett",R,67,house,1870.0,Sherman,ipums,1.0,0.0,M,,1921
372,"BUTLER, Thomas Stalker",R,65,house,1855.0,Thomas,ipums,0.9965,0.0035,M,,1917
373,"BUTLER, Thomas Stalker",R,66,house,1855.0,Thomas,ipums,0.9965,0.0035,M,,1919
374,"BUTLER, Thomas Stalker",R,67,house,1855.0,Thomas,ipums,0.9965,0.0035,M,,1921
375,"BUTLER, Thomas Stalker",R,68,house,1855.0,Thomas,ipums,0.9965,0.0035,M,,1923
376,"BUTLER, Thomas Stalker",R,69,house,1855.0,Thomas,ipums,0.9965,0.0035,M,,1925
377,"BUTLER, Thomas Stalker",R,70,house,1855.0,Thomas,ipums,0.9965,0.0035,M,,1927
378,"BYRNES, James Francis",D,65,house,1882.0,James,ipums,0.9992,0.0008,M,,1917
379,"BYRNES, James Francis",D,66,house,1882.0,James,ipums,0.9992,0.0008,M,,1919
380,"BYRNES, James Francis",D,67,house,1882.0,James,ipums,0.9992,0.0008,M,,1921
381,"BYRNES, James Francis",D,68,house,1882.0,James,ipums,0.9992,0.0008,M,,1923
382,"BYRNES, James Francis",D,72,senate,1882.0,James,ipums,0.9992,0.0008,M,,1931
383,"CLAIBORNE, James Robert",D,73,house,1882.0,James,ipums,0.9992,0.0008,M,,1933
384,"BYRNES, James Francis",D,73,senate,1882.0,James,ipums,0.9992,0.0008,M,,1933
385,"CLAIBORNE, James Robert",D,74,house,1882.0,James,ipums,0.9992,0.0008,M,,1935
386,"BYRNES, James Francis",D,74,senate,1882.0,James,ipums,0.9992,0.0008,M,,1935
387,"BYRNES, James Francis",D,75,senate,1882.0,James,ipums,0.9992,0.0008,M,,1937
388,"BYRNES, James Francis",D,76,senate,1882.0,James,ipums,0.9992,0.0008,M,,1939
389,"HEIDINGER, James Vandaveer",R,77,house,1882.0,James,ipums,0.9992,0.0008,M,,1941
390,"BYRNES, James Francis",D,77,senate,1882.0,James,ipums,0.9992,0.0008,M,,1941
391,"HEIDINGER, James Vandaveer",R,78,house,1882.0,James,ipums,0.9992,0.0008,M,,1943
392,"HEIDINGER, James Vandaveer",R,79,house,1882.0,James,ipums,0.9992,0.0008,M,,1945
393,"BYRNS, Joseph Wellington",D,65,house,1869.0,Joseph,ipums,0.9982,0.0018,M,,1917
394,"FRELINGHUYSEN, Joseph Sherman",R,65,senate,1869.0,Joseph,ipums,0.9982,0.0018,M,,1917
395,"BYRNS, Joseph Wellington",D,66,house,1869.0,Joseph,ipums,0.9982,0.0018,M,,1919
396,"FRELINGHUYSEN, Joseph Sherman",R,66,senate,1869.0,Joseph,ipums,0.9982,0.0018,M,,1919
397,"BYRNS, Joseph Wellington",D,67,house,1869.0,Joseph,ipums,0.9982,0.0018,M,,1921
398,"FRELINGHUYSEN, Joseph Sherman",R,67,senate,1869.0,Joseph,ipums,0.9982,0.0018,M,,1921
399,"BYRNS, Joseph Wellington",D,68,house,1869.0,Joseph,ipums,0.9982,0.0018,M,,1923
400,"BYRNS, Joseph Wellington",D,69,house,1869.0,Joseph,ipums,0.9982,0.0018,M,,1925
401,"BYRNS, Joseph Wellington",D,70,house,1869.0,Joseph,ipums,0.9982,0.0018,M,,1927
402,"BYRNS, Joseph Wellington",D,71,house,1869.0,Joseph,ipums,0.9982,0.0018,M,,1929
403,"BYRNS, Joseph Wellington",D,72,house,1869.0,Joseph,ipums,0.9982,0.0018,M,,1931
404,"BYRNS, Joseph Wellington",D,73,house,1869.0,Joseph,ipums,0.9982,0.0018,M,,1933
405,"BYRNS, Joseph Wellington",D,74,house,1869.0,Joseph,ipums,0.9982,0.0018,M,,1935
406,"CALDWELL, Charles Pope",D,65,house,1875.0,Charles,ipums,0.9997,0.0003,M,,1917
407,"CALDWELL, Charles Pope",D,66,house,1875.0,Charles,ipums,0.9997,0.0003,M,,1919
408,"BROWNE, Charles",D,68,house,1875.0,Charles,ipums,0.9997,0.0003,M,,1923
409,"KARCH, Charles Adam",D,72,house,1875.0,Charles,ipums,0.9997,0.0003,M,,1931
410,"PLUMLEY, Charles Albert",R,73,house,1875.0,Charles,ipums,0.9997,0.0003,M,,1933
411,"PLUMLEY, Charles Albert",R,74,house,1875.0,Charles,ipums,0.9997,0.0003,M,,1935
412,"PLUMLEY, Charles Albert",R,75,house,1875.0,Charles,ipums,0.9997,0.0003,M,,1937
413,"PLUMLEY, Charles Albert",R,76,house,1875.0,Charles,ipums,0.9997,0.0003,M,,1939
414,"PLUMLEY, Charles Albert",R,77,house,1875.0,Charles,ipums,0.9997,0.0003,M,,1941
415,"PLUMLEY, Charles Albert",R,78,house,1875.0,Charles,ipums,0.9997,0.0003,M,,1943
416,"PLUMLEY, Charles Albert",R,79,house,1875.0,Charles,ipums,0.9997,0.0003,M,,1945
417,"PLUMLEY, Charles Albert",R,80,house,1875.0,Charles,ipums,0.9997,0.0003,M,,1947
418,"PLUMLEY, Charles Albert",R,81,house,1875.0,Charles,ipums,0.9997,0.0003,M,,1949
419,"CAMPBELL, Guy Edgar",D,65,house,1871.0,Guy,ipums,1.0,0.0,M,,1917
420,"CAMPBELL, Guy Edgar",D,66,house,1871.0,Guy,ipums,1.0,0.0,M,,1919
421,"CAMPBELL, Guy Edgar",D,67,house,1871.0,Guy,ipums,1.0,0.0,M,,1921
422,"CAMPBELL, Guy Edgar",R,68,house,1871.0,Guy,ipums,1.0,0.0,M,,1923
423,"CAMPBELL, Guy Edgar",R,69,house,1871.0,Guy,ipums,1.0,0.0,M,,1925
424,"CAMPBELL, Guy Edgar",R,70,house,1871.0,Guy,ipums,1.0,0.0,M,,1927
425,"CAMPBELL, Guy Edgar",R,71,house,1871.0,Guy,ipums,1.0,0.0,M,,1929
426,"CAMPBELL, Guy Edgar",R,72,house,1871.0,Guy,ipums,1.0,0.0,M,,1931
427,"CAMPBELL, Philip Pitt",R,65,house,1862.0,Philip,ipums,1.0,0.0,M,,1917
428,"CAMPBELL, Philip Pitt",R,66,house,1862.0,Philip,ipums,1.0,0.0,M,,1919
429,"CAMPBELL, Philip Pitt",R,67,house,1862.0,Philip,ipums,1.0,0.0,M,,1921
430,"CANDLER, Ezekiel Samuel, Jr.",D,65,house,1862.0,Ezekiel,ipums,1.0,0.0,M,,1917
431,"CANDLER, Ezekiel Samuel, Jr.",D,66,house,1862.0,Ezekiel,ipums,1.0,0.0,M,,1919
432,"CANNON, Joseph Gurney",R,65,house,1836.0,Joseph,ipums,0.9903,0.0097,M,,1917
433,"CANNON, Joseph Gurney",R,66,house,1836.0,Joseph,ipums,0.9903,0.0097,M,,1919
434,"CANNON, Joseph Gurney",R,67,house,1836.0,Joseph,ipums,0.9903,0.0097,M,,1921
435,"CANTRILL, James Campbell",D,65,house,1870.0,James,ipums,0.9944,0.0056,M,,1917
436,"HUSTED, James William",R,65,house,1870.0,James,ipums,0.9944,0.0056,M,,1917
437,"KEHOE, James Walter",D,65,house,1870.0,James,ipums,0.9944,0.0056,M,,1917
438,"CANTRILL, James Campbell",D,66,house,1870.0,James,ipums,0.9944,0.0056,M,,1919
439,"HUSTED, James William",R,66,house,1870.0,James,ipums,0.9944,0.0056,M,,1919
440,"O'CONNOR, James",D,66,house,1870.0,James,ipums,0.9944,0.0056,M,,1919
441,"STRONG, James George",R,66,house,1870.0,James,ipums,0.9944,0.0056,M,,1919
442,"CANTRILL, James Campbell",D,67,house,1870.0,James,ipums,0.9944,0.0056,M,,1921
443,"HUSTED, James William",R,67,house,1870.0,James,ipums,0.9944,0.0056,M,,1921
444,"O'CONNOR, James",D,67,house,1870.0,James,ipums,0.9944,0.0056,M,,1921
445,"STRONG, James George",R,67,house,1870.0,James,ipums,0.9944,0.0056,M,,1921
446,"BUCKLEY, James Richard",D,68,house,1870.0,James,ipums,0.9944,0.0056,M,,1923
447,"CANTRILL, James Campbell",D,68,house,1870.0,James,ipums,0.9944,0.0056,M,,1923
448,"O'CONNOR, James",D,68,house,1870.0,James,ipums,0.9944,0.0056,M,,1923
449,"STRONG, James George",R,68,house,1870.0,James,ipums,0.9944,0.0056,M,,1923
450,"O'CONNOR, James",D,69,house,1870.0,James,ipums,0.9944,0.0056,M,,1925
451,"STRONG, James George",R,69,house,1870.0,James,ipums,0.9944,0.0056,M,,1925
452,"O'CONNOR, James",D,70,house,1870.0,James,ipums,0.9944,0.0056,M,,1927
453,"STRONG, James George",R,70,house,1870.0,James,ipums,0.9944,0.0056,M,,1927
454,"O'CONNOR, James",D,71,house,1870.0,James,ipums,0.9944,0.0056,M,,1929
455,"STRONG, James George",R,71,house,1870.0,James,ipums,0.9944,0.0056,M,,1929
456,"STRONG, James George",R,72,house,1870.0,James,ipums,0.9944,0.0056,M,,1931
457,"CAPSTICK, John Henry",R,65,house,1856.0,John,ipums,1.0,0.0,M,,1917
458,"ROSE, John Marshall",R,65,house,1856.0,John,ipums,1.0,0.0,M,,1917
459,"ROSE, John Marshall",R,66,house,1856.0,John,ipums,1.0,0.0,M,,1919
460,"ROSE, John Marshall",R,67,house,1856.0,John,ipums,1.0,0.0,M,,1921
461,"TYSON, John Russell",D,67,house,1856.0,John,ipums,1.0,0.0,M,,1921
462,"TYSON, John Russell",D,68,house,1856.0,John,ipums,1.0,0.0,M,,1923
463,"CARAWAY, Thaddeus Horatius",D,65,house,1871.0,Thaddeus,ipums,1.0,0.0,M,,1917
464,"CARAWAY, Thaddeus Horatius",D,66,house,1871.0,Thaddeus,ipums,1.0,0.0,M,,1919
465,"CARAWAY, Thaddeus Horatius",D,67,senate,1871.0,Thaddeus,ipums,1.0,0.0,M,,1921
466,"CARAWAY, Thaddeus Horatius",D,68,senate,1871.0,Thaddeus,ipums,1.0,0.0,M,,1923
467,"CARAWAY, Thaddeus Horatius",D,69,senate,1871.0,Thaddeus,ipums,1.0,0.0,M,,1925
468,"CARAWAY, Thaddeus Horatius",D,70,senate,1871.0,Thaddeus,ipums,1.0,0.0,M,,1927
469,"CARAWAY, Thaddeus Horatius",D,71,senate,1871.0,Thaddeus,ipums,1.0,0.0,M,,1929
470,"CARAWAY, Thaddeus Horatius",D,72,senate,1871.0,Thaddeus,ipums,1.0,0.0,M,,1931
471,"CAREW, John Francis",D,65,house,1873.0,John,ipums,0.9977,0.0023,M,,1917
472,"SCOTT, John Roger Kirkpatrick",R,65,house,1873.0,John,ipums,0.9977,0.0023,M,,1917
473,"CAREW, John Francis",D,66,house,1873.0,John,ipums,0.9977,0.0023,M,,1919
474,"ROBSION, John Marshall",R,66,house,1873.0,John,ipums,0.9977,0.0023,M,,1919
475,"CAREW, John Francis",D,67,house,1873.0,John,ipums,0.9977,0.0023,M,,1921
476,"CLARKE, John Davenport",R,67,house,1873.0,John,ipums,0.9977,0.0023,M,,1921
477,"KETCHAM, John Clark",R,67,house,1873.0,John,ipums,0.9977,0.0023,M,,1921
478,"ROBSION, John Marshall",R,67,house,1873.0,John,ipums,0.9977,0.0023,M,,1921
479,"CAREW, John Francis",D,68,house,1873.0,John,ipums,0.9977,0.0023,M,,1923
480,"CLARKE, John Davenport",R,68,house,1873.0,John,ipums,0.9977,0.0023,M,,1923
481,"KERR, John Hosea",D,68,house,1873.0,John,ipums,0.9977,0.0023,M,,1923
482,"KETCHAM, John Clark",R,68,house,1873.0,John,ipums,0.9977,0.0023,M,,1923
483,"ROBSION, John Marshall",R,68,house,1873.0,John,ipums,0.9977,0.0023,M,,1923
484,"CAREW, John Francis",D,69,house,1873.0,John,ipums,0.9977,0.0023,M,,1925
485,"DOUGLASS, John Joseph",D,69,house,1873.0,John,ipums,0.9977,0.0023,M,,1925
486,"KERR, John Hosea",D,69,house,1873.0,John,ipums,0.9977,0.0023,M,,1925
487,"KETCHAM, John Clark",R,69,house,1873.0,John,ipums,0.9977,0.0023,M,,1925
488,"ROBSION, John Marshall",R,69,house,1873.0,John,ipums,0.9977,0.0023,M,,1925
489,"CAREW, John Francis",D,70,house,1873.0,John,ipums,0.9977,0.0023,M,,1927
490,"CLARKE, John Davenport",R,70,house,1873.0,John,ipums,0.9977,0.0023,M,,1927
491,"DOUGLASS, John Joseph",D,70,house,1873.0,John,ipums,0.9977,0.0023,M,,1927
492,"KERR, John Hosea",D,70,house,1873.0,John,ipums,0.9977,0.0023,M,,1927
493,"KETCHAM, John Clark",R,70,house,1873.0,John,ipums,0.9977,0.0023,M,,1927
494,"ROBSION, John Marshall",R,70,house,1873.0,John,ipums,0.9977,0.0023,M,,1927
495,"CAREW, John Francis",D,71,house,1873.0,John,ipums,0.9977,0.0023,M,,1929
496,"CLARKE, John Davenport",R,71,house,1873.0,John,ipums,0.9977,0.0023,M,,1929
497,"DOUGLASS, John Joseph",D,71,house,1873.0,John,ipums,0.9977,0.0023,M,,1929
498,"KERR, John Hosea",D,71,house,1873.0,John,ipums,0.9977,0.0023,M,,1929
499,"KETCHAM, John Clark",R,71,house,1873.0,John,ipums,0.9977,0.0023,M,,1929
500,"ROBSION, John Marshall",R,71,house,1873.0,John,ipums,0.9977,0.0023,M,,1929
501,"ROBSION, John Marshall",R,71,senate,1873.0,John,ipums,0.9977,0.0023,M,,1929
502,"CLARKE, John Davenport",R,72,house,1873.0,John,ipums,0.9977,0.0023,M,,1931
503,"DOUGLASS, John Joseph",D,72,house,1873.0,John,ipums,0.9977,0.0023,M,,1931
504,"KERR, John Hosea",D,72,house,1873.0,John,ipums,0.9977,0.0023,M,,1931
505,"KETCHAM, John Clark",R,72,house,1873.0,John,ipums,0.9977,0.0023,M,,1931
506,"CLARKE, John Davenport",R,73,house,1873.0,John,ipums,0.9977,0.0023,M,,1933
507,"DOUGLASS, John Joseph",D,73,house,1873.0,John,ipums,0.9977,0.0023,M,,1933
508,"KERR, John Hosea",D,73,house,1873.0,John,ipums,0.9977,0.0023,M,,1933
509,"KERR, John Hosea",D,74,house,1873.0,John,ipums,0.9977,0.0023,M,,1935
510,"ROBSION, John Marshall",R,74,house,1873.0,John,ipums,0.9977,0.0023,M,,1935
511,"KERR, John Hosea",D,75,house,1873.0,John,ipums,0.9977,0.0023,M,,1937
512,"ROBSION, John Marshall",R,75,house,1873.0,John,ipums,0.9977,0.0023,M,,1937
513,"KERR, John Hosea",D,76,house,1873.0,John,ipums,0.9977,0.0023,M,,1939
514,"ROBSION, John Marshall",R,76,house,1873.0,John,ipums,0.9977,0.0023,M,,1939
515,"KERR, John Hosea",D,77,house,1873.0,John,ipums,0.9977,0.0023,M,,1941
516,"ROBSION, John Marshall",R,77,house,1873.0,John,ipums,0.9977,0.0023,M,,1941
517,"KERR, John Hosea",D,78,house,1873.0,John,ipums,0.9977,0.0023,M,,1943
518,"ROBSION, John Marshall",R,78,house,1873.0,John,ipums,0.9977,0.0023,M,,1943
519,"KERR, John Hosea",D,79,house,1873.0,John,ipums,0.9977,0.0023,M,,1945
520,"ROBSION, John Marshall",R,79,house,1873.0,John,ipums,0.9977,0.0023,M,,1945
521,"KERR, John Hosea",D,80,house,1873.0,John,ipums,0.9977,0.0023,M,,1947
522,"ROBSION, John Marshall",R,80,house,1873.0,John,ipums,0.9977,0.0023,M,,1947
523,"KERR, John Hosea",D,81,house,1873.0,John,ipums,0.9977,0.0023,M,,1949
524,"KERR, John Hosea",D,82,house,1873.0,John,ipums,0.9977,0.0023,M,,1951
525,"CARLIN, Charles Creighton",D,65,house,1866.0,Charles,ipums,0.9998,0.0002,M,,1917
526,"EVANS, Charles Robley",D,66,house,1866.0,Charles,ipums,0.9998,0.0002,M,,1919
527,"CARTER, Charles David",D,65,house,1868.0,Charles,ipums,0.997,0.003,M,,1917
528,"COADY, Charles Pearce",D,65,house,1868.0,Charles,ipums,0.997,0.003,M,,1917
529,"CARTER, Charles David",D,66,house,1868.0,Charles,ipums,0.997,0.003,M,,1919
530,"COADY, Charles Pearce",D,66,house,1868.0,Charles,ipums,0.997,0.003,M,,1919
531,"CARTER, Charles David",D,67,house,1868.0,Charles,ipums,0.997,0.003,M,,1921
532,"CARTER, Charles David",D,68,house,1868.0,Charles,ipums,0.997,0.003,M,,1923
533,"CARTER, Charles David",D,69,house,1868.0,Charles,ipums,0.997,0.003,M,,1925
534,"EATON, Charles Aubrey",R,69,house,1868.0,Charles,ipums,0.997,0.003,M,,1925
535,"EATON, Charles Aubrey",R,70,house,1868.0,Charles,ipums,0.997,0.003,M,,1927
536,"EATON, Charles Aubrey",R,71,house,1868.0,Charles,ipums,0.997,0.003,M,,1929
537,"EATON, Charles Aubrey",R,72,house,1868.0,Charles,ipums,0.997,0.003,M,,1931
538,"EATON, Charles Aubrey",R,73,house,1868.0,Charles,ipums,0.997,0.003,M,,1933
539,"EATON, Charles Aubrey",R,74,house,1868.0,Charles,ipums,0.997,0.003,M,,1935
540,"ECKERT, Charles Richard",D,74,house,1868.0,Charles,ipums,0.997,0.003,M,,1935
541,"EATON, Charles Aubrey",R,75,house,1868.0,Charles,ipums,0.997,0.003,M,,1937
542,"ECKERT, Charles Richard",D,75,house,1868.0,Charles,ipums,0.997,0.003,M,,1937
543,"EATON, Charles Aubrey",R,76,house,1868.0,Charles,ipums,0.997,0.003,M,,1939
544,"EATON, Charles Aubrey",R,77,house,1868.0,Charles,ipums,0.997,0.003,M,,1941
545,"EATON, Charles Aubrey",R,78,house,1868.0,Charles,ipums,0.997,0.003,M,,1943
546,"EATON, Charles Aubrey",R,79,house,1868.0,Charles,ipums,0.997,0.003,M,,1945
547,"EATON, Charles Aubrey",R,80,house,1868.0,Charles,ipums,0.997,0.003,M,,1947
548,"EATON, Charles Aubrey",R,81,house,1868.0,Charles,ipums,0.997,0.003,M,,1949
549,"EATON, Charles Aubrey",R,82,house,1868.0,Charles,ipums,0.997,0.003,M,,1951
550,"CARTER, William Henry",R,65,house,1864.0,William,ipums,0.9996,0.0004,M,,1917
551,"KETTNER, William",D,65,house,1864.0,William,ipums,0.9996,0.0004,M,,1917
552,"KETTNER, William",D,66,house,1864.0,William,ipums,0.9996,0.0004,M,,1919
553,"CARY, William Joseph",R,65,house,1865.0,William,ipums,0.9988,0.0012,M,,1917
554,"RODENBERG, William August",R,65,house,1865.0,William,ipums,0.9988,0.0012,M,,1917
555,"BORAH, William Edgar",R,65,senate,1865.0,William,ipums,0.9988,0.0012,M,,1917
556,"CARSS, William Leighton",O,66,house,1865.0,William,ipums,0.9988,0.0012,M,,1919
557,"RODENBERG, William August",R,66,house,1865.0,William,ipums,0.9988,0.0012,M,,1919
558,"BORAH, William Edgar",R,66,senate,1865.0,William,ipums,0.9988,0.0012,M,,1919
559,"HAMMER, William Cicero",D,67,house,1865.0,William,ipums,0.9988,0.0012,M,,1921
560,"RODENBERG, William August",R,67,house,1865.0,William,ipums,0.9988,0.0012,M,,1921
561,"BORAH, William Edgar",R,67,senate,1865.0,William,ipums,0.9988,0.0012,M,,1921
